ID,HR,rMSSD,pNN50,SDNN,HF,LF,LFHF,Time
10_98_50_3,69.87168067,35.30806667,10.07751938,62.78339407,167.0151943,568.377066,3.403145854,118.7725432
9_48_21_2,69.84518381,44.39186052,22.30769231,39.17382319,247.0531096,106.7281118,0.43200473,118.9835762
9_79_45_0,69.78877372,84.08441156,50,94.66941038,693.750692,1981.232677,2.855828037,118.5077332
9_15_45_0,69.78329146,54.54528872,47.82608696,53.97484186,330.6012719,126.8362326,0.38365319,118.1969376
9_13_21_6,69.74191942,68.23709596,35.24590164,71.04437327,420.5386802,868.9894093,2.066372132,118.0114619
10_53_50_0,69.72198971,65.62091671,52.84552846,58.18099854,444.833275,143.4946013,0.322580637,118.0523246
9_48_45_0,69.72089118,59.58731433,37.87878788,60.48762044,447.9851686,682.6711078,1.523869886,118.7036603
9_32_11_0,69.70430488,27.12401268,11.36363636,35.2644131,101.9787143,117.8223491,1.155362174,118.793476
9_30_45_0,69.70359527,42.66618654,28.45528455,74.21009104,119.9115746,1264.238731,10.54309173,118.0780573
9_54_21_3,69.69372493,50.92731245,35.76642336,39.72082397,262.4971666,107.0115187,0.407667329,118.7544494
10_68_50_3,69.69128455,37.55109232,14.40677966,48.39250407,189.4374668,407.8159429,2.152773418,118.3732065
10_11_47_2,69.65618324,43.66965348,25.75757576,51.36369201,116.8730091,437.5136053,3.743495687,118.911708
9_19_21_3,69.60759056,72.12654395,43.90243902,80.4759217,197.9666799,846.3397425,4.275162583,118.6547164
9_34_42_0,69.602199,36.65876876,21.3740458,64.97527819,145.9648388,183.5561247,1.257536583,118.0777982
9_98_45_1,69.59106299,49.18394889,12.09677419,67.23301243,113.385454,618.85126,5.457942248,118.4155971
9_58_45_0,69.58844374,37.38277696,13.07692308,71.11097747,126.6857722,302.4029018,2.387031286,118.1781839
10_95_50_0,69.56476553,39.14204534,23.68421053,77.92608379,179.6173485,231.3290292,1.287899143,118.3435943
9_31_45_1,69.55254232,52.80403161,29.71014493,52.07462991,126.6872487,121.9078479,0.962274019,118.8728154
9_75_21_3,69.53160934,60.8366787,55,46.22352198,50.81161035,116.3229422,2.289298478,107.9142038
9_51_21_4,69.52749032,35.29160041,26.08695652,42.77970499,540.9479971,1809.34878,3.34477397,108.3068906
9_37_21_0,69.51919786,55.74789854,43.90243902,69.24298345,445.1025667,186.3108457,0.418579581,118.0182615
10_36_50_0,69.51172973,38.81280542,25.92592593,50.1001653,148.2758552,280.3447864,1.890697484,118.8837329
10_16_50_2,69.50239785,31.84,17.07317073,29.95864514,115.1488901,91.21482958,0.792146841,106.0830055
10_11_47_0,69.49109133,37.11089078,19.67213115,52.06304532,111.5913755,171.149085,1.533712478,118.500457
9_92_21_2,69.3751089,49.74691442,42.64705882,51.48061431,353.8871886,129.0142079,0.364563093,118.1134079
9_54_21_4,69.34183268,57.23705758,46.37681159,57.5623465,300.6554646,225.8321852,0.751132814,118.7443881
9_54_45_0,69.3323875,39.21136156,23.7037037,44.3371623,128.8567126,70.02103887,0.543402338,118.4747792
10_54_50_1,69.32175461,50.28160102,26.05042017,108.9399658,264.0508972,1544.112713,5.847784383,118.7244546
10_33_47_2,69.29123202,50.47137723,21.73913043,76.02520694,137.8990298,310.6651353,2.252844967,118.6911986
10_17_50_4,69.24411391,36.21262667,22.46376812,63.88343198,164.1487391,215.7481854,1.314345676,118.5098562
9_48_21_0,69.24337291,66.76766118,38.4,62.01343611,441.9979646,195.4344317,0.442161384,118.5142326
9_101_21_5,69.21004847,40.51920611,9.022556391,71.78968086,93.14421999,320.7090001,3.443144407,118.1217228
9_37_21_3,69.20185793,82.5091878,55.83333333,79.54323413,637.395879,617.1431468,0.968225819,118.5603665
10_75_47_0,69.18423146,87.88066069,48.8372093,79.60404081,44.36841102,1014.886764,22.87408409,117.3426352
9_48_21_4,69.17128175,49.53498821,32.11678832,39.783765,344.9338298,110.3565873,0.319935529,118.4143723
10_68_50_2,69.16821986,37.25606875,20.68965517,64.34484051,98.42856271,87.92975789,0.893335791,118.6926215
10_28_50_2,69.12231672,73.89082257,55.2,76.62351964,765.1802259,1215.002037,1.587863873,118.1480603
10_68_47_0,69.09114289,41.87101096,19.14893617,49.07904816,141.7709149,616.4713198,4.348362429,103.6112646
10_36_47_2,69.07972554,34.85980878,21.53846154,64.81508685,124.1735271,331.9586066,2.673344425,117.8219724
10_15_47_2,69.05229605,96.02654966,46.05263158,74.79706184,374.6266885,195.7511793,0.522523316,118.6893199
10_93_47_0,69.0383177,51.5664299,25,68.29593164,243.9426382,213.9810898,0.877177895,118.3374634
10_58_47_0,69.00187972,41.13962125,16.92307692,79.97419713,257.9724527,1266.086019,4.907834172,118.2807665
10_98_50_2,68.95866635,28.22783655,4.032258065,47.64099477,93.77886843,390.4839063,4.163879484,118.0835726
9_13_11_2,68.94872037,100.4545198,40.25974026,96.34957781,92.84395031,227.9786389,2.455503435,116.8540132
10_10_50_0,68.93040864,46.82211928,30.43478261,68.78232489,277.5093763,74.15488824,0.267215794,118.4705939
10_58_50_3,68.89654571,31.97278019,7.913669065,65.16781183,164.9864036,1243.51905,7.53710017,118.1398191
9_30_11_0,68.82524629,36.55914022,24.06015038,64.60719951,195.5267849,247.8150471,1.267422503,118.4546656
10_53_47_2,68.73984852,59.8513658,50.39370079,52.59207586,417.1629102,86.35656883,0.20700922,114.106594
10_53_47_1,68.6972705,57.94535587,49.61832061,48.18386519,351.7840589,155.2384211,0.441288959,118.1613473
10_25_50_0,68.68573476,51.59856649,30.4,82.25219662,306.0607249,263.332212,0.860392042,117.6831178
9_30_11_1,68.54801379,30.21307596,14.17910448,47.78997503,147.1611202,179.1006691,1.217037957,118.1542734
9_16_11_1,68.53749958,38.14085157,22.79411765,37.81494076,147.7817288,74.60061781,0.504802714,118.34243
9_101_21_3,68.53734455,31.37813697,10.37037037,59.38793666,120.671254,117.5562385,0.974185936,118.9165794
10_73_50_2,68.50166454,50.75536802,26.95652174,53.87709067,136.4728834,306.3312822,2.244631127,118.9698264
10_17_50_0,68.46859343,32.56171734,18.24817518,57.92806689,189.3213099,143.6306129,0.75866057,118.9411294
9_4_21_6,68.46447504,76.48190454,56.25,83.16516011,643.8826953,1392.169177,2.162147215,118.471397
10_10_50_1,68.4349118,48.21993631,35.29411765,49.92549209,329.5498696,249.4911865,0.757066561,118.6310824
10_82_47_2,68.29871364,55.73156417,35.55555556,89.43016375,320.6114238,1745.551166,5.444444698,108.3142987
10_82_50_0,68.27543526,56.08376705,14.43298969,82.18653284,270.6802467,2050.913488,7.576886431,118.6368581
9_92_42_0,68.25880011,64.27920076,38.84297521,79.17080185,262.2639831,366.2998095,1.396683621,117.9659017
10_31_47_2,68.21366082,36.79254433,19.23076923,67.10839409,191.3476655,224.6470781,1.174025706,118.8383216
10_58_50_2,68.19716656,31.05600787,7.462686567,58.1444205,109.3300096,1244.283371,11.38098657,118.3993574
10_17_50_2,68.16221167,37.96167262,25.18518519,41.66615406,161.2106808,173.1858347,1.074282633,118.1788791
9_37_11_0,68.15954225,56.32516265,46.15384615,69.86194492,305.5793968,502.2157995,1.64348711,118.6050783
9_4_21_7,68.11894462,78.36775808,58.67768595,86.89448331,951.3340457,1364.527382,1.434330442,117.5804841
9_19_21_1,68.11163067,59.34476568,51.12781955,63.09746921,245.3035838,243.2427489,0.991598839,118.1339936
9_32_11_1,68.08468118,43.1596531,10.37037037,54.63001197,106.289488,174.0822911,1.637812867,118.4527489
10_52_47_1,68.06745133,36.1347408,22.3880597,48.79172081,260.5887054,119.786396,0.459676086,118.8178852
9_4_21_3,68.06462818,92.78436492,41.73913043,82.07635061,439.5159054,1437.145885,3.269838173,113.3861862
10_10_50_3,67.9714622,43.20767295,30.37037037,63.67867632,312.4812027,347.972933,1.113580369,118.4505328
9_57_11_3,67.93231427,60.79186779,16.15384615,80.1911158,234.320129,408.9595719,1.745302777,118.1722026
9_92_21_0,67.89365399,47.56677169,33.83458647,59.50457449,185.8482062,614.1945705,3.304818395,118.8580316
10_4_47_1,67.89038516,56.36858985,40.94488189,72.56354083,589.7596296,344.6356507,0.584366297,118.0596946
10_69_47_0,67.85130658,51.58136144,26.19047619,69.54690539,108.2413212,261.4055559,2.415025547,118.1163426
9_19_21_2,67.84207537,72.11431955,58.91472868,54.63561087,292.8628966,378.1947554,1.291371354,118.6046469
10_37_50_2,67.77910165,64.54544944,36.60714286,103.0287798,609.3907144,660.4666385,1.08381474,117.8143345
10_10_50_2,67.73646483,45.38599869,37.59398496,59.58365647,285.3656538,312.5060245,1.095107348,118.2699833
10_64_47_1,67.72098649,54.88285193,38.67924528,60.06147241,273.8028108,761.9905386,2.782990198,118.2014208
10_28_50_3,67.65218233,72.39168824,58.62068966,80.84861133,479.4539791,640.8351782,1.336593721,118.2384106
9_75_21_1,67.63022044,45.40978777,36.36363636,35.38302157,30.50082061,269.2848748,8.828774748,115.7229899
10_37_50_3,67.59985544,78.41617486,51.63934426,79.10386693,819.6345217,996.5305444,1.21582305,118.7195928
10_11_47_1,67.55051808,35.71059141,12.5,54.11528019,49.78783266,626.1918281,12.57720601,118.5506096
10_64_47_2,67.53871234,51.13111862,37.12121212,73.76581191,318.965647,938.6855606,2.942904885,118.402649
9_4_21_5,67.49752706,75.04797005,49.58677686,77.68312766,924.432173,1698.029353,1.836834981,118.080997
9_13_11_1,67.49168652,43.74449432,25,74.58011074,387.9442646,804.8189878,2.07457375,118.6958102
10_68_50_0,67.46344294,37.79361131,18.75,47.72369561,159.790541,175.4146343,1.097778587,118.1336452
9_101_11_1,67.41492516,86.11656277,32.95454545,72.67054885,532.6812273,1261.108849,2.367473799,118.0698304
9_4_21_8,67.36592206,73.03519983,50.89285714,70.14983677,793.8759313,1498.756357,1.887897464,118.5714996
9_13_21_1,67.34634349,65.35421107,29.35779817,70.95576431,217.1925832,320.5826632,1.476029515,118.211668
10_11_50_2,67.21318482,38.39032074,22.72727273,56.40721403,95.9986586,344.309976,3.586612366,118.7796936
10_80_47_1,67.19993266,71.65696773,55.66037736,83.61000971,222.1010643,1784.861791,8.036259513,118.8401605
9_101_11_0,67.18954791,85.62180479,37.96296296,73.13910298,646.804196,1928.906016,2.982210115,118.3716192
10_25_47_2,67.16242821,56.86651783,17.85714286,80.91205168,304.1090391,375.2932776,1.234074721,118.3696866
9_55_21_0,67.10936308,55.33572768,28.125,49.73193512,292.8509151,453.1922083,1.547518498,118.6197083
9_43_21_0,67.05024344,93.24219513,64.42307692,74.82689921,686.7980282,506.1078302,0.736909265,118.5592296
9_101_21_6,67.00382075,28.16711703,9.302325581,58.72063784,93.19090829,211.2133043,2.266458265,118.1116613
10_48_47_2,66.98751016,74.80291277,45.94594595,74.61305047,557.2923697,424.5040964,0.761726016,118.8077573
9_37_11_2,66.98175146,73.69873615,56.88073394,65.5776165,310.3596085,174.5198574,0.562314981,118.5247634
10_52_47_0,66.98100995,37.31012315,25.19083969,48.62908861,242.1874042,58.51818806,0.241623582,118.546198
10_93_50_2,66.96038122,49.36329669,28.44827586,66.33655643,226.2664287,815.0305943,3.60208361,118.4253491
9_33_45_1,66.86362266,42.16856872,22.65625,69.56656648,111.4931865,621.3523062,5.573006975,118.1740367
9_7_21_1,66.83092145,40.68218716,29.45736434,36.57399179,124.0734791,56.64646411,0.456555781,118.5637266
10_73_50_1,66.81609459,55.0814652,32.57575758,52.77946378,303.8673832,280.9207786,0.924484806,118.2710608
10_38_50_0,66.74214232,63.4500226,27.41935484,61.14864172,207.7569814,525.9774093,2.531695472,118.600276
10_114_47_2,66.72996098,65.17783742,44.16666667,83.34955123,236.8998038,375.6115131,1.585529017,117.0302772
9_16_11_0,66.72982977,41.70727777,26.51515152,38.36395375,157.279623,74.6450714,0.474601032,118.1622284
9_11_45_2,66.70753028,37.11405315,25.95419847,41.48535165,48.38320017,309.2748867,6.392195753,118.4008447
9_7_21_3,66.70066885,46.974153,40.83333333,36.34223523,212.0697443,83.09782958,0.391841985,118.7041217
9_17_21_2,66.66179691,45.81514041,30.47619048,65.87280635,139.4453332,46.27336282,0.331838734,118.4638714
10_43_47_1,66.59279027,90.69590574,47.42268041,102.1225993,368.0782518,541.3341851,1.470704076,118.608987
9_19_21_5,66.57965124,76.86085118,52,76.92365688,347.4081076,312.6130927,0.899843975,117.8135487
10_31_47_0,66.52990623,43.14461695,26.4,57.83955754,232.7979444,106.0165461,0.455401556,118.5364461
9_101_21_7,66.49763892,29.60723326,14.39393939,38.89920586,75.50041322,348.0338384,4.609694485,118.7656572
9_48_42_0,66.41086114,58.64434156,35.80246914,64.8786735,317.3223564,604.2288992,1.904148532,118.1345353
9_6_45_1,66.40262674,46.25253818,35.60606061,45.55591265,377.9043401,148.3993476,0.392690244,118.8032621
9_100_11_0,66.39635952,53.87387749,49.21875,46.4384205,317.1062302,215.2959481,0.678939508,118.5908393
9_40_21_0,66.38501651,48.7552666,23.93162393,50.92620544,122.6737642,292.0319613,2.380557597,118.5924092
9_28_11_0,66.38272919,74.81381725,58.55855856,72.71246731,412.458159,509.5552194,1.235410691,118.0906364
9_28_11_1,66.25161347,64.20605992,52.10084034,73.82300214,350.4258481,565.3262479,1.61325499,118.9216261
9_4_21_0,66.19965273,74.52769451,48,85.58600591,566.5979362,539.0671543,0.951410374,114.8576941
9_40_21_2,66.09428164,41.44466553,19.84732824,50.94232661,135.5042358,127.2489839,0.939077536,118.3615285
10_82_47_1,66.08806905,56.14243961,24.80620155,87.33904464,201.3802824,573.8170747,2.84942035,117.9278167
9_37_11_1,66.08468325,77.44796992,56.19834711,84.46081885,414.3321554,461.3705966,1.113528339,118.5046847
10_54_50_3,66.07812384,66.62355685,56.12244898,72.75810395,411.7315614,512.4982629,1.244738832,118.2616304
9_17_11_0,66.07291039,43.97122686,33.07692308,49.21594146,256.7892,83.46092448,0.325017269,118.4999429
9_7_21_4,65.99730519,50.636027,45.52845528,48.67991257,216.6246126,144.5947082,0.667489748,118.4634443
9_7_21_2,65.9930991,43.02186699,35.71428571,32.99998515,158.308525,22.68256401,0.143280749,118.5938112
9_13_11_0,65.88234544,42.03668551,23.96694215,53.53847507,157.3188072,165.4810748,1.051883609,118.5456637
10_75_50_3,65.88038688,80.36322842,42.10526316,68.84276,42.26120074,211.7087405,5.009529706,116.5633396
9_100_11_1,65.84624137,58.06436599,52.71317829,50.44450539,354.8974318,102.2232692,0.288036092,118.2394144
9_32_45_0,65.79897237,34.88822108,21.05263158,68.80182705,91.37344523,1071.778465,11.72964927,118.4100733
10_25_50_1,65.75371554,40.49821797,23.33333333,90.85820181,211.1529073,160.0239856,0.757858311,118.1749698
10_80_47_0,65.68148341,85.47189351,61.44578313,94.18765719,384.240533,446.6592812,1.162447068,118.2087783
10_73_50_0,65.67943637,67.27199723,48.30508475,72.55974462,479.4829512,368.1199174,0.767743496,118.0813959
10_4_50_3,65.64105072,54.95628197,50.76923077,58.39305886,458.9447284,553.2070642,1.205389298,118.0303179
10_4_50_0,65.62033517,55.41577076,47.96747967,75.62704732,275.5688406,455.2930742,1.652193598,118.1908761
10_114_47_1,65.60295173,57.85876183,44.76190476,72.26157464,118.8140183,1256.488972,10.57525862,118.4132348
9_11_45_1,65.52648363,42.31014925,18.03278689,60.06366512,136.4602654,661.046483,4.844241517,118.5909745
10_58_50_1,65.50189966,44.84846894,16.93548387,63.1497277,84.12404731,750.7417991,8.924223491,118.0200322
9_58_45_1,65.41209496,37.71569572,10.48387097,57.53858652,82.14501681,1018.827776,12.40279466,118.0683436
9_101_21_4,65.32178622,41.31653437,22.90076336,64.48114779,102.572642,560.9250033,5.468563472,118.7153499
9_40_21_3,65.31712582,34.61483508,21.09375,26.97966908,121.8120588,71.33900113,0.585648103,118.5622943
10_31_50_0,65.31369862,41.08742341,27.2,53.88108803,296.4063424,206.6944589,0.697334805,118.4280612
9_7_11_1,65.29488094,42.95690672,36.50793651,46.01471689,70.99027918,163.6287412,2.304945735,118.4635007
9_101_21_2,65.2583057,38.90651198,14.96062992,47.93174991,83.27190027,188.9022956,2.268499878,118.6147351
9_55_21_2,65.2537523,57.1097821,40,60.49997454,224.6691433,134.3395111,0.597943755,118.3301727
9_69_45_1,65.13116544,51.25333722,32.0754717,44.42882826,199.4984769,156.1594282,0.782760002,100.7267188
10_82_50_1,65.1011744,40.37540422,14.41441441,67.0941669,165.6762174,332.7402997,2.008376971,117.0696737
9_101_21_1,65.09876327,30.75170036,13.00813008,38.36221283,125.050731,376.2340846,3.008651623,118.3330138
10_43_47_2,65.04085745,103.132338,64.22018349,92.89322928,807.1743727,798.9126111,0.989764589,112.128331
9_7_21_5,65.03151346,50.19726112,46.4,48.02925305,372.1775883,209.1104073,0.561856527,118.272908
9_13_11_3,64.99251908,77.04919766,43.26923077,68.7354559,283.210945,804.2038195,2.839593009,118.1252535
9_52_21_2,64.95945735,47.48125818,39.49579832,39.96453917,230.4183398,123.1389985,0.53441492,118.3382413
10_16_50_4,64.94828045,83.74998906,23.91304348,59.01481282,86.54398189,830.3484433,9.594525525,118.4499873
9_52_21_4,64.93871533,66.90103319,42.85714286,65.92922745,347.1264592,69.11916127,0.199118101,111.1729357
10_9_47_2,64.93834964,82.58856458,48.71794872,102.951642,176.035236,391.0480759,2.221419329,116.7272898
9_55_21_1,64.92275134,45.50606137,22.54901961,39.56837229,142.0407843,145.2529355,1.022614288,118.5997403
9_13_21_0,64.89477032,59.74162534,34.375,72.01664618,321.9431327,602.9361831,1.872803368,118.7121831
10_93_50_1,64.8245723,44.32501015,23.80952381,37.98467894,261.1164787,130.7145924,0.500598786,118.1457143
9_16_21_0,64.82255086,43.26434106,26.19047619,57.68333886,203.8498271,123.0084725,0.603426916,118.3673956
10_54_50_2,64.81943591,47.73716697,30,80.54212215,194.7531644,375.1014846,1.926035378,108.9045336
9_101_21_0,64.81891355,40.97208849,23.47826087,52.8123479,141.5460867,556.8520679,3.934068973,118.3430753
9_58_45_2,64.81477289,45.02355197,16.03773585,60.53097414,126.7097618,548.654973,4.330013452,118.5176903
10_33_47_1,64.802922,32.85183193,16.40625,38.04881672,124.5936827,197.195269,1.582706801,118.6509438
10_2_50_3,64.7550839,114.135572,70.58823529,95.00811193,480.7527102,611.7739506,1.272533545,113.7837891
10_75_50_2,64.74727373,68.18766508,53.65853659,58.64930036,167.5735038,773.1778961,4.613962699,118.2761806
9_69_45_0,64.7469393,51.82054833,31.4516129,67.21717192,350.1989912,267.687822,0.764387759,117.9804628
9_52_21_1,64.73452231,48.99440776,34.61538462,51.74893177,161.2093235,143.817201,0.892114661,118.4791321
10_4_47_0,64.6742202,55.00073731,44.96124031,83.22873584,426.6662221,174.7826193,0.409647191,117.9994754
9_57_11_1,64.60773806,31.93926748,5.555555556,41.34522582,140.3499529,164.99132,1.175570897,118.3819048
10_48_47_0,64.59893316,86.29166206,45.53571429,94.02426117,239.8478831,1103.897832,4.602491455,117.849147
9_16_45_0,64.57460078,63.63303466,22.85714286,78.36925041,96.33031839,427.1249076,4.43396134,114.9904927
9_57_11_0,64.55244266,42.16349476,5.46875,62.70744588,140.2231009,46.1738709,0.329288616,118.5516638
9_52_21_3,64.52264518,50.0320753,42.51968504,34.41828193,283.37713,49.06748347,0.173152588,117.935696
10_114_50_1,64.52122629,71.08152623,57.79816514,77.36645529,408.1559046,120.2977784,0.294734872,118.1110301
9_17_21_0,64.52006334,46.63092299,46.09375,44.89069551,279.4766514,121.9539735,0.436365517,118.4038035
9_37_42_0,64.50922873,81.29684049,49.45054945,96.62887671,177.8395713,984.2565864,5.534519562,118.1663518
10_31_47_1,64.50148448,42.33761603,27.92792793,65.40305824,179.4411568,432.2177843,2.408688129,118.3955709
9_7_21_0,64.49892077,84.65671263,50,58.4179327,143.6473452,119.0231415,0.828578777,118.052287
9_13_21_4,64.47608387,52.1040232,33.61344538,63.67405263,176.6849414,247.6156365,1.401452973,118.3418019
10_43_47_0,64.4212475,96.83440126,57.42574257,87.62413516,718.9304292,566.8755909,0.788498536,118.5291022
10_37_50_1,64.27241745,88.25659155,61,97.92085264,737.5141933,657.0458012,0.890892416,118.0557367
10_54_50_0,64.20629971,46.77852882,33.92857143,53.72386879,434.8401055,274.3245922,0.630863135,118.7043318
9_33_45_0,64.20156979,42.718685,28,73.16408788,105.0442768,380.9744987,3.626799195,118.3645429
9_43_21_1,64.19715712,106.8828232,69.72477064,75.81760638,1077.702181,517.1047605,0.479821577,118.0071844
10_11_50_0,64.15525209,43.23408938,29.50819672,50.24952667,136.8278405,295.1146537,2.156831918,118.1378038
9_16_45_1,64.12538478,74.60870794,18.98734177,80.81219614,426.540012,431.557927,1.01176423,118.374922
10_37_47_0,64.09376915,103.5647765,55.88235294,112.9332903,1038.290233,996.9010793,0.960137202,118.476983
9_17_11_1,64.09018432,44.77933539,38.88888889,39.93302461,234.9198691,178.2210324,0.758646057,118.7502173
9_17_21_1,64.08598762,47.99600202,40.47619048,36.44529702,285.1437286,104.314747,0.365832163,118.7842334
10_33_50_2,64.07722053,44.45432514,23.4375,59.88106233,63.48140534,305.0903857,4.805980336,118.4502957
9_13_21_3,64.02748932,41.45372748,28.92561983,34.76400118,169.2546949,129.8353383,0.767100366,118.211668
9_67_42_0,64.02581631,66.79451696,45.45454545,68.63198379,671.6598377,423.7132372,0.63084498,112.6176507
10_52_50_0,63.97788509,39.90455311,27.34375,62.52150921,245.0004482,254.5276272,1.038886374,118.5764059
10_58_47_1,63.94269934,45.13310795,20,62.91751712,137.6744041,993.5753933,7.216849055,118.3406605
9_57_21_0,63.87070844,64.30623232,21.83908046,64.68246434,349.3441404,106.2729123,0.304206941,116.4058601
10_43_50_3,63.72085687,89.65061659,59.40594059,83.2600415,570.9319687,782.5789263,1.370704338,117.987362
10_40_50_0,63.69750909,55.02003677,31.31313131,65.08337817,117.5468276,470.7976456,4.005192273,118.6647563
9_43_21_2,63.69540278,94.39243689,59.63302752,67.42812848,605.0809886,389.987319,0.64452086,118.1577422
10_4_50_2,63.69343244,68.05990171,54.47154472,71.08763786,493.0509067,107.9102732,0.218862336,118.2109458
9_7_42_0,63.68489056,47.14089555,39.68253968,63.72677179,123.5017549,108.1519907,0.875712177,118.5278031
10_52_47_2,63.65272994,42.81370812,28.57142857,56.8703271,359.0694171,131.4207024,0.366003609,118.3248232
9_7_11_0,63.65009239,48.54094253,36.36363636,45.81311839,209.7613294,154.6126732,0.737088545,118.6239524
9_43_21_4,63.64628284,88.92717958,61.0619469,78.76986224,1034.513867,587.159995,0.567570927,118.7198245
10_26_47_0,63.64144582,45.41453442,30.17241379,70.97354577,94.3158638,300.4150808,3.18520203,118.527354
9_58_42_0,63.6348202,41.41424773,16.81415929,80.46347911,122.2247874,552.5901935,4.521097605,118.3202882
9_100_45_0,63.59938556,55.78949105,40.49586777,69.20692216,209.2818409,388.2499503,1.855153551,118.0868758
9_43_21_3,63.53762764,88.92229741,62.60869565,66.90023815,932.9331052,449.5821458,0.481901803,117.9268869
10_114_50_2,63.51488317,65.93579089,49.16666667,82.7055066,324.4557455,841.1516219,2.592500314,118.5419825
9_55_21_4,63.50421851,69.38627586,47.86324786,54.3824673,433.6446932,97.04389221,0.223786648,118.1105251
10_33_47_0,63.47841762,41.14069324,24.8,57.64855813,107.0561295,305.1522346,2.850394797,118.0169311
10_33_50_3,63.43086112,39.29427056,29.6,56.54899918,119.7095868,505.5716666,4.223318117,118.3899183
9_19_21_4,63.42851215,82.48756973,63.30275229,66.35415989,569.5854818,1266.609926,2.223739836,118.7748832
9_52_11_0,63.42830792,49.04027185,36.97478992,43.45679299,406.3803187,160.014485,0.393755499,118.4751903
9_40_42_0,63.40894122,33.93092041,19.67213115,45.65206432,126.1327792,229.8870255,1.822579563,117.9880067
10_26_47_1,63.38381003,51.60655151,30.17241379,81.36837105,166.9495675,847.6375231,5.077207063,118.5676112
10_9_50_0,63.37198917,70.41256259,50,63.38941637,262.5693536,496.2922648,1.890137817,118.9690103
10_40_47_1,63.32653523,43.67967124,23.75,56.75021075,118.0236339,574.0789591,4.864101705,110.8687522
9_102_45_0,63.24890551,66.74172384,52.94117647,53.33150402,252.2863854,872.0526026,3.456597951,118.1142194
9_57_11_2,63.17245253,42.22248833,21.13821138,54.10545756,188.1277583,118.3778028,0.629241553,118.6714936
10_33_50_1,63.16373361,35.46274158,20.16129032,38.41846838,163.8305028,386.1078025,2.356751617,118.8024969
10_33_50_0,63.14801518,40.96845234,30,72.5368584,77.03448538,421.9742282,5.477731514,118.2993523
10_58_50_0,63.1126489,42.78867789,8.695652174,71.16601665,79.68421395,340.2577483,4.270077239,118.0399967
10_40_47_2,63.09322514,40.35950737,16.85393258,53.44138667,82.80218095,190.2666028,2.297845306,114.1721229
9_30_42_0,63.07605993,69.52014886,29.12621359,71.0995769,283.7634594,590.5016839,2.080964495,118.7879384
9_13_11_4,63.03858358,57.60162169,48.36065574,56.04276954,619.7866323,339.6578698,0.548023872,118.0752047
10_31_50_1,63.01060174,42.85876317,31.40495868,61.27371667,218.1776251,512.3926925,2.348511641,118.6595036
10_52_50_4,62.93921811,66.9684758,50.94339623,56.80996071,424.9163984,329.5840997,0.775644576,118.3449686
10_114_50_3,62.88821913,60.06550517,52.41935484,69.84566258,327.8655457,810.522462,2.472118442,118.6321818
10_9_50_1,62.88484012,69.57890225,61.26126126,76.53016055,290.460816,410.268014,1.412472841,118.2748148
10_52_50_1,62.87925247,61.51796482,36.8,57.6376616,329.4266832,53.77498796,0.163238106,118.4657185
9_40_11_0,62.86111501,42.39645712,26.2295082,48.05805372,336.7085319,145.4230536,0.431895957,117.9855366
9_61_11_0,62.81162716,42.80588242,26.82926829,53.92281303,316.5219651,82.69070416,0.261247917,118.4624128
9_32_42_0,62.80391492,37.55856681,12.09677419,85.36352133,139.9916708,655.3331978,4.681229918,118.2129991
10_37_47_2,62.79545312,111.9719919,65.625,102.3569286,1230.347037,1021.511741,0.830263097,116.9679784
9_61_21_1,62.76946869,34.04791158,16.21621622,46.11604389,130.1212248,68.32788339,0.525109439,118.4987769
9_33_42_0,62.7676633,59.88505357,39.16666667,80.61521468,217.6884085,537.2817218,2.468122789,118.2490267
10_37_50_0,62.75004504,99.1660749,70,89.63338677,1018.812291,716.4185949,0.70318998,118.699476
9_52_11_1,62.71694046,43.15871182,29.91452991,46.29100885,287.628521,110.4138699,0.383876639,118.193418
10_1_47_2,62.71396783,54.80665569,27.08333333,103.1199686,144.5692484,1950.869359,13.49435915,117.9604029
10_48_47_1,62.63161545,85.54746533,51.48514851,78.99158201,505.1574698,952.22452,1.885005324,118.3284522
9_43_21_5,62.61410221,95.3060789,67.85714286,93.10257322,1024.671788,1022.942276,0.99831213,118.6194527
10_114_50_0,62.60377209,66.28559089,54.54545455,71.20713744,505.1232716,150.9050328,0.298748922,115.8760908
10_80_47_2,62.59392861,79.42782747,65.34653465,65.05728092,130.3105704,554.1816999,4.252776259,118.7098752
10_43_50_1,62.56748387,91.79734483,56.8627451,98.71512437,302.9366473,919.6173593,3.035675503,117.8775134
10_25_50_3,62.56606986,73.92454889,44.55445545,72.34850302,488.0179396,182.2684654,0.373487224,118.2251588
10_52_50_2,62.49930036,76.16266653,59.50413223,53.57478572,750.417239,104.7649379,0.139608917,118.0129064
10_43_50_0,62.46014218,96.12792928,53.57142857,89.52095041,1049.860515,1484.310987,1.413817328,118.7463159
10_75_50_1,62.39633342,66.62276386,34.32835821,89.84806616,80.67222788,533.1866488,6.609296195,116.8538214
9_61_11_4,62.38151684,37.60559408,18.69918699,44.53067458,334.8228828,164.11927,0.490167424,118.2410441
9_7_45_0,62.30633272,51.42127225,46.15384615,49.09403551,244.0701541,112.7469674,0.461944918,117.998885
9_40_45_0,62.29998109,36.51849028,22.13114754,34.78522094,220.9656914,127.516946,0.577089345,118.6581087
